Therapy	Sample	Response	Cancer types	Datasets	Alias
MK-2206	HCC38	0.098212252310252	BRCA	GDSC2	MK-2206
MK-2206	HCC70	0.47818526299448	BRCA	GDSC2	MK-2206
MK-2206	HCT-116	0.081866406071834	COREAD	GDSC2	MK-2206
MK-2206	HCT-15	0.215913880513083	COREAD	GDSC2	MK-2206
MK-2206	HDQ-P1	0.0655107710653542	BRCA	GDSC2	MK-2206
MK-2206	HT-115	0.17347689407497	COREAD	GDSC2	MK-2206
MK-2206	HT-29	0.289443655144309	COREAD	GDSC2	MK-2206
MK-2206	HT55	0.4412976044024629	COREAD	GDSC2	MK-2206
MK-2206	Hs-578-T	0.331051346996023	BRCA	GDSC2	MK-2206
MK-2206	JIMT-1	0.0538727843838777	BRCA	GDSC2	MK-2206
MK-2206	KM12	0.154528006110888	COREAD	GDSC2	MK-2206
MK-2206	LS-1034	0.14623722362409802	COREAD	GDSC2	MK-2206
MK-2206	LS-123	0.16112947322634802	COREAD	GDSC2	MK-2206
MK-2206	LS-180	0.12244639335896	COREAD	GDSC2	MK-2206
MK-2206	LS-411N	-0.026167740220157998	COREAD	GDSC2	MK-2206
MK-2206	LS-513	0.34183630004119897	COREAD	GDSC2	MK-2206
MK-2206	LoVo	0.602885552710952	COREAD	GDSC2	MK-2206
MK-2206	MCF7	0.266956527691807	BRCA	GDSC2	MK-2206
MK-2206	MDA-MB-157	0.0229268185583569	BRCA	GDSC2	MK-2206
MK-2206	MDA-MB-231	0.0797744988268486	BRCA	GDSC2	MK-2206
MK-2206	MDA-MB-330	0.21820245323268697	BRCA	GDSC2	MK-2206
MK-2206	MDA-MB-361	0.404207784468462	BRCA	GDSC2	MK-2206
MK-2206	MDA-MB-415	0.536973695475056	BRCA	GDSC2	MK-2206
MK-2206	MDA-MB-436	0.094130101620542	BRCA	GDSC2	MK-2206
MK-2206	MDA-MB-453	0.58247966300469	BRCA	GDSC2	MK-2206
MK-2206	MDA-MB-468	0.114386214635311	BRCA	GDSC2	MK-2206
MK-2206	MDST8	0.208308180388325	COREAD	GDSC2	MK-2206
MK-2206	MFM-223	0.33752201494615997	BRCA	GDSC2	MK-2206
MK-2206	MRK-nu-1	-0.12870288940535002	BRCA	GDSC2	MK-2206
MK-2206	NCI-H716	0.34905727393201197	COREAD	GDSC2	MK-2206
MK-2206	NCI-H747	0.20458862254596602	COREAD	GDSC2	MK-2206
MK-2206	OCUB-M	0.650696350053709	BRCA	GDSC2	MK-2206
MK-2206	RCM-1	0.068903239536342	COREAD	GDSC2	MK-2206
MK-2206	RKO	0.185407943041545	COREAD	GDSC2	MK-2206
MK-2206	SK-CO-1	0.167593019335624	COREAD	GDSC2	MK-2206
MK-2206	SNU-1040	0.20703890608441602	COREAD	GDSC2	MK-2206
MK-2206	SNU-175	0.219921579916653	COREAD	GDSC2	MK-2206
MK-2206	SNU-407	0.199879870018165	COREAD	GDSC2	MK-2206
MK-2206	SNU-81	0.13908744430435502	COREAD	GDSC2	MK-2206
MK-2206	SNU-C1	0.379411904779871	COREAD	GDSC2	MK-2206
MK-2206	SNU-C2B	0.12781952079673	COREAD	GDSC2	MK-2206
MK-2206	SNU-C5	0.20639163475343802	COREAD	GDSC2	MK-2206
MK-2206	SW1116	0.0632013957035105	COREAD	GDSC2	MK-2206
MK-2206	SW1417	0.0928276283143767	COREAD	GDSC2	MK-2206
MK-2206	SW1463	0.0236918883010202	COREAD	GDSC2	MK-2206
MK-2206	SW48	0.327404333266247	COREAD	GDSC2	MK-2206
MK-2206	SW620	0.047320473122113	COREAD	GDSC2	MK-2206
MK-2206	SW837	0.0919100080860194	COREAD	GDSC2	MK-2206
MK-2206	SW948	0.37050799486706704	COREAD	GDSC2	MK-2206
MK-2206	T47D	0.282668735005882	BRCA	GDSC2	MK-2206
MK-2206	T84	0.0907219874867166	COREAD	GDSC2	MK-2206
MK-2206	UACC-812	0.41546917881153494	BRCA	GDSC2	MK-2206
MK-2206	UACC-893	0.5526924133019511	BRCA	GDSC2	MK-2206
MK-2206	ZR-75-30	0.214106695154594	BRCA	GDSC2	MK-2206
NAVITOCLAX	AU565	0.139154853370623	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	BT-20	0.105693239271635	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	BT-474	0.0889719348301354	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	BT-483	0.0502723800505802	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	BT-549	0.26934723738725097	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	C2BBe1	0.287956129841555	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	CAL-120	0.492122490461155	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	CAL-148	0.373580102633261	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	CAL-51	0.20073232446506895	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	CAL-85-1	0.136528125805153	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	CAMA-1	0.22992891907475402	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	CCK-81	0.19359301971434803	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	CL-11	0.4026593476750279	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	CL-34	0.6919478368790001	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	CL-40	0.5197234919519289	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	COLO-205	0.619555706185406	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	COLO-320-HSR	0.0331637172406492	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	COLO-678	0.0970480063794892	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	COLO-824	0.718231951096663	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	CW-2	0.129316726462435	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	CaR-1	0.0250102677457879	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	DU-4475	0.48704118013972	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	EFM-19	0.264015136161252	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	EFM-192A	0.054853530903022	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	EVSA-T	0.20706081730653603	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	GP5d	0.425339924705543	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	HCC1143	0.28373172904248306	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	HCC1187	0.0857651977540611	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	HCC1395	0.0308887009251216	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	HCC1419	0.0806211374792147	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	HCC1428	0.28450452384549896	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	HCC1500	0.875747743022563	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	HCC1569	0.743602749270568	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	HCC1599	0.116009969920165	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	HCC1806	0.15678090911419698	UNCLASSIFIED	GDSC2	NAVITOCLAX
NAVITOCLAX	HCC1937	0.20147870614879898	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	HCC1954	0.0462530866896827	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	HCC202	0.06974523526425701	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	HCC2157	0.591231457425383	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	HCC2218	0.0272978655419659	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	HCC2998	0.312005464813237	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	HCC38	0.47723940597132	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	HCC70	0.0944118791940303	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	HCT-116	0.0734332137827226	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	HCT-15	0.19384842658783802	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	HDQ-P1	0.5324073768394479	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	HT-115	0.43600784301975803	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	HT-29	0.098480346372555	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	HT55	0.18980974014540802	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	Hs-578-T	0.651556882398147	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	JIMT-1	0.265244601874967	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	KM12	0.0821297548357282	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	LS-1034	0.207525375412073	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	LS-123	0.417468475772562	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	LS-180	0.0373696256232596	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	LS-411N	0.14297584265430302	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	LS-513	0.19942199675472	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	LoVo	0.18001917284508898	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	MCF7	0.25621290777564204	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	MDA-MB-157	0.17286486630582001	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	MDA-MB-231	0.34588665677262703	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	MDA-MB-330	0.8566929707972379	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	MDA-MB-361	0.13024662526805	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	MDA-MB-415	0.5168203062366471	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	MDA-MB-436	0.0278558271958231	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	MDA-MB-453	0.13105986113289803	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	MDA-MB-468	0.20705009710814498	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	MDST8	0.42787507698674704	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	MFM-223	0.24261126006338601	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	MRK-nu-1	0.0723328601062253	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	NCI-H716	0.6830845075269809	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	NCI-H747	0.20357087293582898	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	OCUB-M	0.33436719624974603	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	RCM-1	0.34727284964281396	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	RKO	0.19244715521754605	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	SK-CO-1	0.654457032060645	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	SNU-1040	0.432360562278865	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	SNU-175	0.16193604146714902	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	SNU-407	0.0656805350480644	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	SNU-81	0.451524938251637	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	SNU-C1	0.33365288854084396	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	SNU-C2B	0.17184741503061401	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	SNU-C5	0.127365867243222	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	SW1116	0.36139369883243605	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	SW1417	0.7103990966780821	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	SW1463	0.129885396774685	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	SW48	0.508314411365762	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	SW620	0.41640363215515896	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	SW837	0.350447421260219	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	SW948	0.6536831375036171	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	T47D	0.0481647856306037	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	T84	0.174837292219255	COREAD	GDSC2	NAVITOCLAX
NAVITOCLAX	UACC-812	0.172462428306931	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	UACC-893	0.132825082298247	BRCA	GDSC2	NAVITOCLAX
NAVITOCLAX	ZR-75-30	0.0112846775068097	BRCA	GDSC2	NAVITOCLAX
NILOTINIB	A3-KAW	0.17054389069931197	DLBC	GDSC2	NILOTINIB
NILOTINIB	A375	0.0243920325601136	SKCM	GDSC2	NILOTINIB
NILOTINIB	A549	0.0986847002107383	LUAD	GDSC2	NILOTINIB
NILOTINIB	AU565	0.153283739079207	BRCA	GDSC2	NILOTINIB
NILOTINIB	BT-20	0.10636296814144401	BRCA	GDSC2	NILOTINIB
NILOTINIB	BT-474	0.0640734684658858	BRCA	GDSC2	NILOTINIB
NILOTINIB	BT-483	0.0979300975091686	BRCA	GDSC2	NILOTINIB
NILOTINIB	BT-549	0.169532699054127	BRCA	GDSC2	NILOTINIB
NILOTINIB	C32	0.011210328178476999	SKCM	GDSC2	NILOTINIB
NILOTINIB	CAL-120	0.104455657242856	BRCA	GDSC2	NILOTINIB
NILOTINIB	CAL-148	0.0443792180238998	BRCA	GDSC2	NILOTINIB
NILOTINIB	CAL-51	0.194278340840823	BRCA	GDSC2	NILOTINIB
NILOTINIB	CAL-85-1	0.0559065549418868	BRCA	GDSC2	NILOTINIB
NILOTINIB	CAMA-1	0.11715920760989901	BRCA	GDSC2	NILOTINIB
NILOTINIB	COLO-678	-0.13954281361314802	COREAD	GDSC2	NILOTINIB
NILOTINIB	COLO-824	0.15565618478537901	BRCA	GDSC2	NILOTINIB
NILOTINIB	COR-L279	0.237165009376647	SCLC	GDSC2	NILOTINIB
NILOTINIB	COR-L88	-0.069474140810795	SCLC	GDSC2	NILOTINIB
NILOTINIB	Caov-4	0.041934984218506	OV	GDSC2	NILOTINIB
NILOTINIB	DU-4475	0.397709847237753	BRCA	GDSC2	NILOTINIB
NILOTINIB	EFM-19	0.0761154782311689	BRCA	GDSC2	NILOTINIB
NILOTINIB	EFM-192A	0.0633781804490767	BRCA	GDSC2	NILOTINIB
NILOTINIB	ES1	0.22782517997432197	UNCLASSIFIED	GDSC2	NILOTINIB
NILOTINIB	ES6	0.0224573751216955	UNCLASSIFIED	GDSC2	NILOTINIB
NILOTINIB	EVSA-T	0.404849026522334	BRCA	GDSC2	NILOTINIB
NILOTINIB	HCC-827	0.0125836316179781	LUAD	GDSC2	NILOTINIB
NILOTINIB	HCC1143	0.0432872261988565	BRCA	GDSC2	NILOTINIB
NILOTINIB	HCC1187	0.0338290239243054	BRCA	GDSC2	NILOTINIB
NILOTINIB	HCC1395	0.0804399238256154	BRCA	GDSC2	NILOTINIB
NILOTINIB	HCC1419	0.236932671292911	BRCA	GDSC2	NILOTINIB
NILOTINIB	HCC1428	0.21833463979775197	BRCA	GDSC2	NILOTINIB
NILOTINIB	HCC1500	0.0863280994215326	BRCA	GDSC2	NILOTINIB
NILOTINIB	HCC1569	0.0453314193203797	BRCA	GDSC2	NILOTINIB
NILOTINIB	HCC1599	0.066941361511366	BRCA	GDSC2	NILOTINIB
NILOTINIB	HCC1806	0.0415000694565656	UNCLASSIFIED	GDSC2	NILOTINIB
NILOTINIB	HCC1937	0.0272239778711544	BRCA	GDSC2	NILOTINIB
NILOTINIB	HCC1954	0.0964922533397152	BRCA	GDSC2	NILOTINIB
NILOTINIB	HCC2157	0.127249097403739	BRCA	GDSC2	NILOTINIB
NILOTINIB	HCC2218	0.0120079205530715	BRCA	GDSC2	NILOTINIB
NILOTINIB	HCC38	0.0272884302576703	BRCA	GDSC2	NILOTINIB
NILOTINIB	HCC70	0.0691739304513111	BRCA	GDSC2	NILOTINIB
NILOTINIB	HCT-15	0.0843832606066513	COREAD	GDSC2	NILOTINIB
NILOTINIB	HDQ-P1	0.0101266713338831	BRCA	GDSC2	NILOTINIB
NILOTINIB	HPAC	0.0494661176188013	PAAD	GDSC2	NILOTINIB
NILOTINIB	HT-29	0.0859024801076115	COREAD	GDSC2	NILOTINIB
NILOTINIB	Hs-578-T	0.27725669138424797	BRCA	GDSC2	NILOTINIB
NILOTINIB	Hs-633T	0.0433039986718594	UNCLASSIFIED	GDSC2	NILOTINIB
NILOTINIB	JIMT-1	0.0156473048043356	BRCA	GDSC2	NILOTINIB
NILOTINIB	JVM-2	0.235456285148975	CLL	GDSC2	NILOTINIB
NILOTINIB	KMRC-1	0.0262821359657393	KIRC	GDSC2	NILOTINIB
NILOTINIB	KYSE-180	0.0432018975641584	ESCA	GDSC2	NILOTINIB
NILOTINIB	KYSE-520	0.0340955060804792	ESCA	GDSC2	NILOTINIB
NILOTINIB	KYSE-70	-0.0468201692226951	ESCA	GDSC2	NILOTINIB
NILOTINIB	LOU-NH91	-0.0579258020386484	LUSC	GDSC2	NILOTINIB
NILOTINIB	LU-99A	-0.0709141542353231	UNCLASSIFIED	GDSC2	NILOTINIB
NILOTINIB	MCF7	0.108691894099452	BRCA	GDSC2	NILOTINIB
NILOTINIB	MDA-MB-157	-0.020793283332859	BRCA	GDSC2	NILOTINIB
NILOTINIB	MDA-MB-231	0.161487571932185	BRCA	GDSC2	NILOTINIB
NILOTINIB	MDA-MB-330	0.12325331757928802	BRCA	GDSC2	NILOTINIB
NILOTINIB	MDA-MB-361	0.00548610663588345	BRCA	GDSC2	NILOTINIB
NILOTINIB	MDA-MB-415	0.0842237880952724	BRCA	GDSC2	NILOTINIB
NILOTINIB	MDA-MB-436	0.00166175181613313	BRCA	GDSC2	NILOTINIB
NILOTINIB	MDA-MB-453	0.111903546848981	BRCA	GDSC2	NILOTINIB
NILOTINIB	MDA-MB-468	0.145893984836111	BRCA	GDSC2	NILOTINIB
NILOTINIB	MFM-223	0.140726929271134	BRCA	GDSC2	NILOTINIB
NILOTINIB	MOG-G-CCM	0.0925202690830038	LGG	GDSC2	NILOTINIB
NILOTINIB	MOG-G-UVW	0.0415474931858176	LGG	GDSC2	NILOTINIB
NILOTINIB	MRK-nu-1	-0.00688937147860937	BRCA	GDSC2	NILOTINIB
NILOTINIB	Mewo	0.0526621641741062	SKCM	GDSC2	NILOTINIB
NILOTINIB	NB1	0.10590239548905099	NB	GDSC2	NILOTINIB
NILOTINIB	NCI-H1417	0.40384342898679293	SCLC	GDSC2	NILOTINIB
NILOTINIB	NCI-H1568	-0.0509874893572932	LUAD	GDSC2	NILOTINIB
NILOTINIB	NCI-H2452	0.10690818479348801	MESO	GDSC2	NILOTINIB
NILOTINIB	NCI-H446	0.23139500890929798	SCLC	GDSC2	NILOTINIB
NILOTINIB	NCI-H69	0.18567817695292999	SCLC	GDSC2	NILOTINIB
NILOTINIB	NCI-H847	-0.0101361290332853	SCLC	GDSC2	NILOTINIB
NILOTINIB	NTERA-2-cl-D1	0.133480682636988	UNCLASSIFIED	GDSC2	NILOTINIB
NILOTINIB	OC-314	-0.00931185088020196	OV	GDSC2	NILOTINIB
NILOTINIB	OCI-M1	0.337309877826828	LAML	GDSC2	NILOTINIB
NILOTINIB	OCUB-M	0.21812823225896302	BRCA	GDSC2	NILOTINIB
NILOTINIB	OVKATE	0.10206430563754901	OV	GDSC2	NILOTINIB
NILOTINIB	P12-ICHIKAWA	0.159629980308141	ALL	GDSC2	NILOTINIB
NILOTINIB	PANC-04-03	0.0319457831947725	PAAD	GDSC2	NILOTINIB
NILOTINIB	PC-14	-0.0344762728855651	LUAD	GDSC2	NILOTINIB
NILOTINIB	PC-3_[JPC-3]	0.0110876995891405	LUAD	GDSC2	NILOTINIB
NILOTINIB	RMG-I	0.0296973482513697	UNCLASSIFIED	GDSC2	NILOTINIB
NILOTINIB	SHP-77	0.170341067282387	SCLC	GDSC2	NILOTINIB
NILOTINIB	SNU-C2B	0.0384019931436746	COREAD	GDSC2	NILOTINIB
NILOTINIB	SW1116	-0.045826750889972	COREAD	GDSC2	NILOTINIB
NILOTINIB	SW620	0.0165567494075454	COREAD	GDSC2	NILOTINIB
NILOTINIB	SW948	-0.0544234769622507	COREAD	GDSC2	NILOTINIB
NILOTINIB	T-T	0.132926493365624	ESCA	GDSC2	NILOTINIB
NILOTINIB	T47D	0.0862446091455271	BRCA	GDSC2	NILOTINIB
NILOTINIB	U-2-OS	-0.0336925402405939	UNCLASSIFIED	GDSC2	NILOTINIB
NILOTINIB	UACC-812	-0.139549191599655	BRCA	GDSC2	NILOTINIB
NILOTINIB	UACC-893	0.106523336800342	BRCA	GDSC2	NILOTINIB
NILOTINIB	WIL2-NS	0.16028151167829802	UNCLASSIFIED	GDSC2	NILOTINIB
NILOTINIB	WSU-DLCL2	0.150199083871203	DLBC	GDSC2	NILOTINIB
NILOTINIB	ZR-75-30	0.166119134895709	BRCA	GDSC2	NILOTINIB
NU7441	AU565	0.16532171203229598	BRCA	GDSC2	NU7441
NU7441	BT-20	0.133060886958386	BRCA	GDSC2	NU7441
NU7441	BT-474	0.0103477941001142	BRCA	GDSC2	NU7441
NU7441	BT-483	0.0439249079218509	BRCA	GDSC2	NU7441
NU7441	BT-549	0.31705309008332	BRCA	GDSC2	NU7441
NU7441	CAL-120	0.0735063736072019	BRCA	GDSC2	NU7441
NU7441	CAL-148	0.0528060358007316	BRCA	GDSC2	NU7441
NU7441	CAL-51	0.100412566123931	BRCA	GDSC2	NU7441
NU7441	CAL-85-1	0.12713601616786802	BRCA	GDSC2	NU7441
NU7441	CAMA-1	0.17107439416361	BRCA	GDSC2	NU7441
NU7441	COLO-824	0.12436972306811901	BRCA	GDSC2	NU7441
NU7441	DU-4475	0.0428133211289272	BRCA	GDSC2	NU7441
NU7441	EFM-19	0.152878870512786	BRCA	GDSC2	NU7441
NU7441	EFM-192A	-0.0600161235886383	BRCA	GDSC2	NU7441
NU7441	EVSA-T	0.347390906744549	BRCA	GDSC2	NU7441
NU7441	HCC1143	0.13796331307817403	BRCA	GDSC2	NU7441
NU7441	HCC1187	0.0458540806628925	BRCA	GDSC2	NU7441
NU7441	HCC1395	0.22768735114937902	BRCA	GDSC2	NU7441
NU7441	HCC1419	0.0973902503295911	BRCA	GDSC2	NU7441
NU7441	HCC1428	0.102448261621723	BRCA	GDSC2	NU7441
NU7441	HCC1500	-0.0390167956703254	BRCA	GDSC2	NU7441
NU7441	HCC1569	0.16217635984748496	BRCA	GDSC2	NU7441
NU7441	HCC1599	0.125910773715825	BRCA	GDSC2	NU7441
NU7441	HCC1806	0.0376832974886577	UNCLASSIFIED	GDSC2	NU7441
NU7441	HCC1937	0.140957559444285	BRCA	GDSC2	NU7441
NU7441	HCC1954	0.0330738000987243	BRCA	GDSC2	NU7441
NU7441	HCC2157	0.0815155821027854	BRCA	GDSC2	NU7441
NU7441	HCC2218	0.106924469004423	BRCA	GDSC2	NU7441
NU7441	HCC38	0.0882381960007004	BRCA	GDSC2	NU7441
NU7441	HCC70	0.0918799753104625	BRCA	GDSC2	NU7441
NU7441	HDQ-P1	0.0673584264708098	BRCA	GDSC2	NU7441
NU7441	Hs-578-T	0.438690174639373	BRCA	GDSC2	NU7441
NU7441	JIMT-1	0.0426073098098683	BRCA	GDSC2	NU7441
NU7441	MCF7	0.18799272009423398	BRCA	GDSC2	NU7441
NU7441	MDA-MB-157	0.0848146591405344	BRCA	GDSC2	NU7441
NU7441	MDA-MB-231	0.258883011633385	BRCA	GDSC2	NU7441
NU7441	MDA-MB-361	0.0856576484630059	BRCA	GDSC2	NU7441
NU7441	MDA-MB-415	0.27942964428707107	BRCA	GDSC2	NU7441
NU7441	MDA-MB-436	0.12059521179560499	BRCA	GDSC2	NU7441
NU7441	MDA-MB-453	0.0845716060176565	BRCA	GDSC2	NU7441
NU7441	MDA-MB-468	0.17029589587634802	BRCA	GDSC2	NU7441
NU7441	MFM-223	0.0669225254542793	BRCA	GDSC2	NU7441
NU7441	MRK-nu-1	0.31412361226965596	BRCA	GDSC2	NU7441
NU7441	OCUB-M	0.0937930788001877	BRCA	GDSC2	NU7441
NU7441	T47D	0.0949989253769731	BRCA	GDSC2	NU7441
NU7441	UACC-893	-0.0820573713357051	BRCA	GDSC2	NU7441
NU7441	ZR-75-30	-0.153241233646952	BRCA	GDSC2	NU7441
NUTLIN-3A (-)	AU565	0.007488774017869329	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	BT-20	-0.0217334656555324	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	BT-474	-0.00017677150494416102	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	BT-483	0.041727687586212	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	BT-549	-0.0101202693746301	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	C2BBe1	0.0321175489547179	COREAD	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	CAL-120	-0.00942916106883729	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	CAL-148	0.27695633109504997	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	CAL-51	0.110810039758445	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	CAL-85-1	-0.00466590297304702	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	CAMA-1	0.0360749572444618	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	CCK-81	0.103766387113104	COREAD	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	CL-11	0.0300235312586662	COREAD	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	CL-34	0.0447579183325776	COREAD	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	CL-40	-0.007241412040645691	COREAD	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	COLO-205	-0.0258060815707396	COREAD	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	COLO-320-HSR	-0.10763440803210002	COREAD	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	COLO-678	0.112910842255856	COREAD	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	COLO-824	-0.0523033495875562	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	CW-2	0.0967900671096862	COREAD	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	CaR-1	0.0051822485384237895	COREAD	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	DU-4475	0.36061043409088106	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	EFM-19	0.0232105719503445	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	EFM-192A	-0.00112589604031466	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	EVSA-T	-0.0341765443155575	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	GP5d	0.36424458068642696	COREAD	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	HCC1143	-0.00196192375314382	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	HCC1187	0.0028418532752295398	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	HCC1395	0.0505339399552437	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	HCC1419	0.0511150215829084	BRCA	GDSC2	NUTLIN-3A (-)
NUTLIN-3A (-)	HCC1428	-0.0628611880958747	BRCA	GDSC2	NUTLIN-3A (-)
